EVALUATION RESULTS:

>>>>>>[EMBRYONAL] - 1.1 - 1/30: train_loss: 0.46941 | train_acc: 86.192 | train_precision: 0.833 | train_recall: 0.143 | train_auc: 0.569
val_loss: 0.61210 | val_acc: 78.947 | val_precision: 0.833 | val_recall: 0.938 | val_auc: 0.469
test_loss: 0.68283 | test_acc: 83.333 | test_precision: 0.833 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 3.5 - 30/30: train_loss: 0.63788 | train_acc: 85.714 | train_precision: 0.857 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.60983 | val_acc: 78.947 | val_precision: 0.833 | val_recall: 0.938 | val_auc: 0.469
test_loss: 0.68105 | test_acc: 83.333 | test_precision: 0.833 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.1 - 1/30: train_loss: 0.65935 | train_acc: 73.563 | train_precision: 0.905 | train_recall: 0.770 | train_auc: 0.654
val_loss: 0.67832 | val_acc: 57.143 | val_precision: 0.762 | val_recall: 0.696 | val_auc: 0.348
test_loss: 0.66153 | test_acc: 80.000 | test_precision: 0.905 | test_recall: 0.864 | test_auc: 0.598

>>>>>>[HAEMATOPOIETIC] - 4.1 - 2/30: train_loss: 0.65869 | train_acc: 74.713 | train_precision: 0.906 | train_recall: 0.784 | train_auc: 0.661
val_loss: 0.67728 | val_acc: 57.143 | val_precision: 0.762 | val_recall: 0.696 | val_auc: 0.348
test_loss: 0.66024 | test_acc: 84.000 | test_precision: 0.909 | test_recall: 0.909 | test_auc: 0.621

>>>>>>[HAEMATOPOIETIC] - 4.1 - 3/30: train_loss: 0.65764 | train_acc: 75.862 | train_precision: 0.908 | train_recall: 0.797 | train_auc: 0.668
val_loss: 0.67619 | val_acc: 60.714 | val_precision: 0.773 | val_recall: 0.739 | val_auc: 0.370
test_loss: 0.65890 | test_acc: 84.000 | test_precision: 0.909 | test_recall: 0.909 | test_auc: 0.621

>>>>>>[HAEMATOPOIETIC] - 4.1 - 4/30: train_loss: 0.65595 | train_acc: 78.161 | train_precision: 0.910 | train_recall: 0.824 | train_auc: 0.681
val_loss: 0.67514 | val_acc: 60.714 | val_precision: 0.773 | val_recall: 0.739 | val_auc: 0.370
test_loss: 0.65761 | test_acc: 84.000 | test_precision: 0.909 | test_recall: 0.909 | test_auc: 0.621

>>>>>>[HAEMATOPOIETIC] - 4.1 - 5/30: train_loss: 0.65506 | train_acc: 77.011 | train_precision: 0.897 | train_recall: 0.824 | train_auc: 0.643
val_loss: 0.67408 | val_acc: 60.714 | val_precision: 0.773 | val_recall: 0.739 | val_auc: 0.370
test_loss: 0.65632 | test_acc: 84.000 | test_precision: 0.909 | test_recall: 0.909 | test_auc: 0.621

>>>>>>[HAEMATOPOIETIC] - 4.1 - 6/30: train_loss: 0.65398 | train_acc: 77.011 | train_precision: 0.886 | train_recall: 0.838 | train_auc: 0.611
val_loss: 0.67299 | val_acc: 60.714 | val_precision: 0.773 | val_recall: 0.739 | val_auc: 0.370
test_loss: 0.65495 | test_acc: 84.000 | test_precision: 0.909 | test_recall: 0.909 | test_auc: 0.621

>>>>>>[HAEMATOPOIETIC] - 4.1 - 7/30: train_loss: 0.65297 | train_acc: 77.011 | train_precision: 0.886 | train_recall: 0.838 | train_auc: 0.611
val_loss: 0.67189 | val_acc: 60.714 | val_precision: 0.773 | val_recall: 0.739 | val_auc: 0.370
test_loss: 0.65361 | test_acc: 84.000 | test_precision: 0.909 | test_recall: 0.909 | test_auc: 0.621

>>>>>>[HAEMATOPOIETIC] - 4.1 - 8/30: train_loss: 0.65150 | train_acc: 74.713 | train_precision: 0.861 | train_recall: 0.838 | train_auc: 0.534
val_loss: 0.67084 | val_acc: 60.714 | val_precision: 0.773 | val_recall: 0.739 | val_auc: 0.370
test_loss: 0.65231 | test_acc: 84.000 | test_precision: 0.909 | test_recall: 0.909 | test_auc: 0.621

>>>>>>[HAEMATOPOIETIC] - 4.1 - 9/30: train_loss: 0.65106 | train_acc: 74.713 | train_precision: 0.861 | train_recall: 0.838 | train_auc: 0.534
val_loss: 0.66977 | val_acc: 64.286 | val_precision: 0.783 | val_recall: 0.783 | val_auc: 0.391
test_loss: 0.65098 | test_acc: 84.000 | test_precision: 0.909 | test_recall: 0.909 | test_auc: 0.621

>>>>>>[HAEMATOPOIETIC] - 4.1 - 10/30: train_loss: 0.64975 | train_acc: 74.713 | train_precision: 0.861 | train_recall: 0.838 | train_auc: 0.534
val_loss: 0.66873 | val_acc: 64.286 | val_precision: 0.783 | val_recall: 0.783 | val_auc: 0.391
test_loss: 0.64970 | test_acc: 84.000 | test_precision: 0.909 | test_recall: 0.909 | test_auc: 0.621

>>>>>>[HAEMATOPOIETIC] - 4.1 - 11/30: train_loss: 0.64827 | train_acc: 73.563 | train_precision: 0.849 | train_recall: 0.838 | train_auc: 0.496
val_loss: 0.66766 | val_acc: 64.286 | val_precision: 0.783 | val_recall: 0.783 | val_auc: 0.391
test_loss: 0.64838 | test_acc: 80.000 | test_precision: 0.870 | test_recall: 0.909 | test_auc: 0.455

>>>>>>[HAEMATOPOIETIC] - 4.1 - 12/30: train_loss: 0.64770 | train_acc: 74.713 | train_precision: 0.851 | train_recall: 0.851 | train_auc: 0.503
val_loss: 0.66661 | val_acc: 64.286 | val_precision: 0.783 | val_recall: 0.783 | val_auc: 0.391
test_loss: 0.64709 | test_acc: 80.000 | test_precision: 0.870 | test_recall: 0.909 | test_auc: 0.455

>>>>>>[HAEMATOPOIETIC] - 4.1 - 13/30: train_loss: 0.64683 | train_acc: 73.563 | train_precision: 0.840 | train_recall: 0.851 | train_auc: 0.464
val_loss: 0.66556 | val_acc: 64.286 | val_precision: 0.783 | val_recall: 0.783 | val_auc: 0.391
test_loss: 0.64579 | test_acc: 80.000 | test_precision: 0.870 | test_recall: 0.909 | test_auc: 0.455

>>>>>>[HAEMATOPOIETIC] - 4.1 - 14/30: train_loss: 0.64551 | train_acc: 75.862 | train_precision: 0.844 | train_recall: 0.878 | train_auc: 0.478
val_loss: 0.66447 | val_acc: 64.286 | val_precision: 0.783 | val_recall: 0.783 | val_auc: 0.391
test_loss: 0.64444 | test_acc: 80.000 | test_precision: 0.870 | test_recall: 0.909 | test_auc: 0.455

>>>>>>[HAEMATOPOIETIC] - 4.1 - 15/30: train_loss: 0.64433 | train_acc: 75.862 | train_precision: 0.844 | train_recall: 0.878 | train_auc: 0.478
val_loss: 0.66346 | val_acc: 67.857 | val_precision: 0.792 | val_recall: 0.826 | val_auc: 0.413
test_loss: 0.64318 | test_acc: 84.000 | test_precision: 0.875 | test_recall: 0.955 | test_auc: 0.477

>>>>>>[HAEMATOPOIETIC] - 4.1 - 16/30: train_loss: 0.64338 | train_acc: 75.862 | train_precision: 0.844 | train_recall: 0.878 | train_auc: 0.478
val_loss: 0.66244 | val_acc: 67.857 | val_precision: 0.792 | val_recall: 0.826 | val_auc: 0.413
test_loss: 0.64193 | test_acc: 84.000 | test_precision: 0.875 | test_recall: 0.955 | test_auc: 0.477

>>>>>>[HAEMATOPOIETIC] - 4.1 - 17/30: train_loss: 0.64165 | train_acc: 77.011 | train_precision: 0.846 | train_recall: 0.892 | train_auc: 0.484
val_loss: 0.66138 | val_acc: 67.857 | val_precision: 0.792 | val_recall: 0.826 | val_auc: 0.413
test_loss: 0.64062 | test_acc: 84.000 | test_precision: 0.875 | test_recall: 0.955 | test_auc: 0.477

>>>>>>[HAEMATOPOIETIC] - 4.1 - 18/30: train_loss: 0.64078 | train_acc: 75.862 | train_precision: 0.835 | train_recall: 0.892 | train_auc: 0.446
val_loss: 0.66035 | val_acc: 67.857 | val_precision: 0.792 | val_recall: 0.826 | val_auc: 0.413
test_loss: 0.63934 | test_acc: 84.000 | test_precision: 0.875 | test_recall: 0.955 | test_auc: 0.477

>>>>>>[HAEMATOPOIETIC] - 4.1 - 19/30: train_loss: 0.63956 | train_acc: 77.011 | train_precision: 0.838 | train_recall: 0.905 | train_auc: 0.453
val_loss: 0.65940 | val_acc: 67.857 | val_precision: 0.792 | val_recall: 0.826 | val_auc: 0.413
test_loss: 0.63818 | test_acc: 84.000 | test_precision: 0.875 | test_recall: 0.955 | test_auc: 0.477

>>>>>>[HAEMATOPOIETIC] - 4.1 - 20/30: train_loss: 0.63871 | train_acc: 78.161 | train_precision: 0.840 | train_recall: 0.919 | train_auc: 0.459
val_loss: 0.65832 | val_acc: 71.429 | val_precision: 0.800 | val_recall: 0.870 | val_auc: 0.435
test_loss: 0.63684 | test_acc: 84.000 | test_precision: 0.875 | test_recall: 0.955 | test_auc: 0.477

>>>>>>[HAEMATOPOIETIC] - 4.1 - 21/30: train_loss: 0.63744 | train_acc: 78.161 | train_precision: 0.840 | train_recall: 0.919 | train_auc: 0.459
val_loss: 0.65735 | val_acc: 71.429 | val_precision: 0.800 | val_recall: 0.870 | val_auc: 0.435
test_loss: 0.63565 | test_acc: 84.000 | test_precision: 0.875 | test_recall: 0.955 | test_auc: 0.477

>>>>>>[HAEMATOPOIETIC] - 4.1 - 22/30: train_loss: 0.63661 | train_acc: 78.161 | train_precision: 0.840 | train_recall: 0.919 | train_auc: 0.459
val_loss: 0.65636 | val_acc: 71.429 | val_precision: 0.800 | val_recall: 0.870 | val_auc: 0.435
test_loss: 0.63443 | test_acc: 84.000 | test_precision: 0.875 | test_recall: 0.955 | test_auc: 0.477

>>>>>>[HAEMATOPOIETIC] - 4.1 - 23/30: train_loss: 0.63573 | train_acc: 78.161 | train_precision: 0.840 | train_recall: 0.919 | train_auc: 0.459
val_loss: 0.65531 | val_acc: 71.429 | val_precision: 0.800 | val_recall: 0.870 | val_auc: 0.435
test_loss: 0.63313 | test_acc: 84.000 | test_precision: 0.875 | test_recall: 0.955 | test_auc: 0.477

>>>>>>[HAEMATOPOIETIC] - 4.1 - 24/30: train_loss: 0.63471 | train_acc: 78.161 | train_precision: 0.840 | train_recall: 0.919 | train_auc: 0.459
val_loss: 0.65429 | val_acc: 71.429 | val_precision: 0.800 | val_recall: 0.870 | val_auc: 0.435
test_loss: 0.63187 | test_acc: 84.000 | test_precision: 0.875 | test_recall: 0.955 | test_auc: 0.477

>>>>>>[HAEMATOPOIETIC] - 4.1 - 25/30: train_loss: 0.63341 | train_acc: 79.310 | train_precision: 0.841 | train_recall: 0.932 | train_auc: 0.466
val_loss: 0.65332 | val_acc: 71.429 | val_precision: 0.800 | val_recall: 0.870 | val_auc: 0.435
test_loss: 0.63067 | test_acc: 84.000 | test_precision: 0.875 | test_recall: 0.955 | test_auc: 0.477

>>>>>>[HAEMATOPOIETIC] - 4.1 - 26/30: train_loss: 0.63244 | train_acc: 80.460 | train_precision: 0.843 | train_recall: 0.946 | train_auc: 0.473
val_loss: 0.65234 | val_acc: 71.429 | val_precision: 0.800 | val_recall: 0.870 | val_auc: 0.435
test_loss: 0.62947 | test_acc: 84.000 | test_precision: 0.875 | test_recall: 0.955 | test_auc: 0.477

>>>>>>[HAEMATOPOIETIC] - 4.1 - 27/30: train_loss: 0.63187 | train_acc: 80.460 | train_precision: 0.843 | train_recall: 0.946 | train_auc: 0.473
val_loss: 0.65133 | val_acc: 75.000 | val_precision: 0.808 | val_recall: 0.913 | val_auc: 0.457
test_loss: 0.62822 | test_acc: 84.000 | test_precision: 0.875 | test_recall: 0.955 | test_auc: 0.477

>>>>>>[HAEMATOPOIETIC] - 4.1 - 28/30: train_loss: 0.63071 | train_acc: 80.460 | train_precision: 0.843 | train_recall: 0.946 | train_auc: 0.473
val_loss: 0.65037 | val_acc: 75.000 | val_precision: 0.808 | val_recall: 0.913 | val_auc: 0.457
test_loss: 0.62704 | test_acc: 84.000 | test_precision: 0.875 | test_recall: 0.955 | test_auc: 0.477

>>>>>>[HAEMATOPOIETIC] - 4.1 - 29/30: train_loss: 0.62916 | train_acc: 81.609 | train_precision: 0.845 | train_recall: 0.959 | train_auc: 0.480
val_loss: 0.64941 | val_acc: 75.000 | val_precision: 0.808 | val_recall: 0.913 | val_auc: 0.457
test_loss: 0.62585 | test_acc: 84.000 | test_precision: 0.875 | test_recall: 0.955 | test_auc: 0.477

>>>>>>[HAEMATOPOIETIC] - 4.1 - 30/30: train_loss: 0.62824 | train_acc: 81.609 | train_precision: 0.845 | train_recall: 0.959 | train_auc: 0.480
val_loss: 0.64843 | val_acc: 75.000 | val_precision: 0.808 | val_recall: 0.913 | val_auc: 0.457
test_loss: 0.62463 | test_acc: 84.000 | test_precision: 0.875 | test_recall: 0.955 | test_auc: 0.477

>>>>>>[HAEMATOPOIETIC] - 4.2 - 1/30: train_loss: 0.59094 | train_acc: 80.899 | train_precision: 0.837 | train_recall: 0.960 | train_auc: 0.480
val_loss: 0.57416 | val_acc: 84.615 | val_precision: 0.846 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.55269 | test_acc: 88.000 | test_precision: 0.880 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.2 - 2/30: train_loss: 0.57180 | train_acc: 80.899 | train_precision: 0.837 | train_recall: 0.960 | train_auc: 0.480
val_loss: 0.57338 | val_acc: 84.615 | val_precision: 0.846 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.55181 | test_acc: 88.000 | test_precision: 0.880 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.2 - 3/30: train_loss: 0.58330 | train_acc: 80.899 | train_precision: 0.837 | train_recall: 0.960 | train_auc: 0.480
val_loss: 0.57245 | val_acc: 84.615 | val_precision: 0.846 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.55076 | test_acc: 88.000 | test_precision: 0.880 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.2 - 4/30: train_loss: 0.56806 | train_acc: 80.899 | train_precision: 0.837 | train_recall: 0.960 | train_auc: 0.480
val_loss: 0.57151 | val_acc: 84.615 | val_precision: 0.846 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.54971 | test_acc: 88.000 | test_precision: 0.880 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.2 - 5/30: train_loss: 0.56712 | train_acc: 80.899 | train_precision: 0.837 | train_recall: 0.960 | train_auc: 0.480
val_loss: 0.57058 | val_acc: 84.615 | val_precision: 0.846 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.54867 | test_acc: 88.000 | test_precision: 0.880 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.2 - 6/30: train_loss: 0.58747 | train_acc: 80.899 | train_precision: 0.837 | train_recall: 0.960 | train_auc: 0.480
val_loss: 0.56963 | val_acc: 84.615 | val_precision: 0.846 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.54762 | test_acc: 88.000 | test_precision: 0.880 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 1/30: train_loss: 0.91163 | train_acc: 15.957 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.94153 | val_acc: 14.286 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.94109 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 2/30: train_loss: 0.90898 | train_acc: 15.957 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.93915 | val_acc: 14.286 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.93863 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 3/30: train_loss: 0.90471 | train_acc: 15.957 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.93680 | val_acc: 14.286 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.93619 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 4/30: train_loss: 0.90616 | train_acc: 15.957 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.93445 | val_acc: 14.286 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.93376 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 5/30: train_loss: 0.89873 | train_acc: 15.957 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.93205 | val_acc: 14.286 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.93127 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 6/30: train_loss: 0.89796 | train_acc: 15.957 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.92970 | val_acc: 14.286 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.92884 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 7/30: train_loss: 0.90070 | train_acc: 15.957 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.92739 | val_acc: 14.286 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.92644 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 8/30: train_loss: 0.89917 | train_acc: 15.957 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.92507 | val_acc: 14.286 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.92405 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 9/30: train_loss: 0.89009 | train_acc: 15.957 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.92274 | val_acc: 14.286 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.92163 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 10/30: train_loss: 0.88942 | train_acc: 15.957 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.92040 | val_acc: 14.286 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.91921 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 11/30: train_loss: 0.89053 | train_acc: 15.957 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.91813 | val_acc: 14.286 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.91687 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 12/30: train_loss: 0.89171 | train_acc: 15.957 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.91584 | val_acc: 14.286 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.91450 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 13/30: train_loss: 0.88614 | train_acc: 15.957 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.91353 | val_acc: 14.286 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.91211 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 14/30: train_loss: 0.87803 | train_acc: 15.957 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.91114 | val_acc: 14.286 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.90963 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 15/30: train_loss: 0.88091 | train_acc: 15.957 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.90890 | val_acc: 14.286 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.90732 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 16/30: train_loss: 0.88156 | train_acc: 15.957 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.90664 | val_acc: 14.286 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.90499 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 17/30: train_loss: 0.87766 | train_acc: 15.957 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.90434 | val_acc: 14.286 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.90261 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 18/30: train_loss: 0.87116 | train_acc: 15.957 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.90202 | val_acc: 14.286 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.90021 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 19/30: train_loss: 0.87368 | train_acc: 15.957 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.89979 | val_acc: 14.286 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.89791 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 20/30: train_loss: 0.87055 | train_acc: 15.957 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.89749 | val_acc: 14.286 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.89553 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 21/30: train_loss: 0.87038 | train_acc: 15.957 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.89527 | val_acc: 14.286 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.89324 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 22/30: train_loss: 0.86792 | train_acc: 17.021 | train_precision: 1.000 | train_recall: 0.013 | train_auc: 0.506
val_loss: 0.89302 | val_acc: 14.286 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.89092 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 23/30: train_loss: 0.86728 | train_acc: 17.021 | train_precision: 1.000 | train_recall: 0.013 | train_auc: 0.506
val_loss: 0.89079 | val_acc: 14.286 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.88862 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 24/30: train_loss: 0.86136 | train_acc: 17.021 | train_precision: 1.000 | train_recall: 0.013 | train_auc: 0.506
val_loss: 0.88854 | val_acc: 19.048 | val_precision: 1.000 | val_recall: 0.056 | val_auc: 0.528
test_loss: 0.88629 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 25/30: train_loss: 0.86035 | train_acc: 17.021 | train_precision: 1.000 | train_recall: 0.013 | train_auc: 0.506
val_loss: 0.88633 | val_acc: 19.048 | val_precision: 1.000 | val_recall: 0.056 | val_auc: 0.528
test_loss: 0.88401 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 26/30: train_loss: 0.85266 | train_acc: 17.021 | train_precision: 1.000 | train_recall: 0.013 | train_auc: 0.506
val_loss: 0.88409 | val_acc: 19.048 | val_precision: 1.000 | val_recall: 0.056 | val_auc: 0.528
test_loss: 0.88170 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 27/30: train_loss: 0.85640 | train_acc: 17.021 | train_precision: 1.000 | train_recall: 0.013 | train_auc: 0.506
val_loss: 0.88196 | val_acc: 19.048 | val_precision: 1.000 | val_recall: 0.056 | val_auc: 0.528
test_loss: 0.87950 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 28/30: train_loss: 0.85462 | train_acc: 17.021 | train_precision: 1.000 | train_recall: 0.013 | train_auc: 0.506
val_loss: 0.87980 | val_acc: 19.048 | val_precision: 1.000 | val_recall: 0.056 | val_auc: 0.528
test_loss: 0.87728 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 29/30: train_loss: 0.85150 | train_acc: 17.021 | train_precision: 1.000 | train_recall: 0.013 | train_auc: 0.506
val_loss: 0.87760 | val_acc: 19.048 | val_precision: 1.000 | val_recall: 0.056 | val_auc: 0.528
test_loss: 0.87501 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.3 - 30/30: train_loss: 0.84947 | train_acc: 17.021 | train_precision: 1.000 | train_recall: 0.013 | train_auc: 0.506
val_loss: 0.87547 | val_acc: 19.048 | val_precision: 1.000 | val_recall: 0.056 | val_auc: 0.528
test_loss: 0.87281 | test_acc: 12.000 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.4 - 1/30: train_loss: 0.58014 | train_acc: 84.043 | train_precision: 0.840 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.52798 | val_acc: 85.714 | val_precision: 0.857 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.55208 | test_acc: 88.000 | test_precision: 0.880 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.4 - 2/30: train_loss: 0.57636 | train_acc: 84.043 | train_precision: 0.840 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.52713 | val_acc: 85.714 | val_precision: 0.857 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.55115 | test_acc: 88.000 | test_precision: 0.880 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[HAEMATOPOIETIC] - 4.4 - 3/30: train_loss: 0.57552 | train_acc: 84.043 | train_precision: 0.840 | train_recall: 1.000 | train_auc: 0.500
