EVALUATION RESULTS:

>>>>>>[EMBRYONAL] - 1.1 - 1/30: train_loss: 0.53069 | train_acc: 80.624 | train_precision: 0.095 | train_recall: 0.029 | train_auc: 0.489
test_loss: 0.20911 | test_acc: 82.609 | test_precision: 0.818 | test_recall: 1.000 | test_auc: 0.600

>>>>>>[MELANOCYTIC] - 5.4 - 15/30: train_loss: 0.20001 | train_acc: 90.099 | train_precision: 0.892 | train_recall: 1.000 | train_auc: 0.722
val_loss: 0.18237 | val_acc: 90.909 | val_precision: 0.900 | val_recall: 1.000 | val_auc: 0.750
test_loss: 0.20006 | test_acc: 82.609 | test_precision: 0.818 | test_recall: 1.000 | test_auc: 0.600

>>>>>>[MELANOCYTIC] - 5.4 - 16/30: train_loss: 0.18717 | train_acc: 91.089 | train_precision: 0.902 | train_recall: 1.000 | train_auc: 0.750
val_loss: 0.17811 | val_acc: 90.909 | val_precision: 0.900 | val_recall: 1.000 | val_auc: 0.750
test_loss: 0.19112 | test_acc: 86.957 | test_precision: 0.857 | test_recall: 1.000 | test_auc: 0.700

>>>>>>[MELANOCYTIC] - 5.4 - 17/30: train_loss: 0.17515 | train_acc: 92.079 | train_precision: 0.912 | train_recall: 1.000 | train_auc: 0.778
val_loss: 0.17047 | val_acc: 90.909 | val_precision: 0.900 | val_recall: 1.000 | val_auc: 0.750
test_loss: 0.18272 | test_acc: 86.957 | test_precision: 0.857 | test_recall: 1.000 | test_auc: 0.700

>>>>>>[MELANOCYTIC] - 5.4 - 18/30: train_loss: 0.16865 | train_acc: 91.089 | train_precision: 0.902 | train_recall: 1.000 | train_auc: 0.750
val_loss: 0.16628 | val_acc: 90.909 | val_precision: 0.900 | val_recall: 1.000 | val_auc: 0.750
test_loss: 0.17511 | test_acc: 86.957 | test_precision: 0.857 | test_recall: 1.000 | test_auc: 0.700

>>>>>>[MELANOCYTIC] - 5.4 - 19/30: train_loss: 0.16310 | train_acc: 93.069 | train_precision: 0.922 | train_recall: 1.000 | train_auc: 0.806
val_loss: 0.16347 | val_acc: 90.909 | val_precision: 0.900 | val_recall: 1.000 | val_auc: 0.750
test_loss: 0.16815 | test_acc: 86.957 | test_precision: 0.857 | test_recall: 1.000 | test_auc: 0.700

>>>>>>[MELANOCYTIC] - 5.4 - 20/30: train_loss: 0.15904 | train_acc: 93.069 | train_precision: 0.922 | train_recall: 1.000 | train_auc: 0.806
val_loss: 0.15722 | val_acc: 90.909 | val_precision: 0.900 | val_recall: 1.000 | val_auc: 0.750
test_loss: 0.16308 | test_acc: 86.957 | test_precision: 0.857 | test_recall: 1.000 | test_auc: 0.700

>>>>>>[MELANOCYTIC] - 5.4 - 21/30: train_loss: 0.14753 | train_acc: 95.050 | train_precision: 0.943 | train_recall: 1.000 | train_auc: 0.861
val_loss: 0.15539 | val_acc: 90.909 | val_precision: 0.900 | val_recall: 1.000 | val_auc: 0.750
test_loss: 0.15547 | test_acc: 86.957 | test_precision: 0.857 | test_recall: 1.000 | test_auc: 0.700

>>>>>>[MELANOCYTIC] - 5.4 - 22/30: train_loss: 0.14387 | train_acc: 96.040 | train_precision: 0.954 | train_recall: 1.000 | train_auc: 0.889
val_loss: 0.15284 | val_acc: 90.909 | val_precision: 0.900 | val_recall: 1.000 | val_auc: 0.750
test_loss: 0.14955 | test_acc: 95.652 | test_precision: 0.947 | test_recall: 1.000 | test_auc: 0.900

>>>>>>[MELANOCYTIC] - 5.4 - 23/30: train_loss: 0.13930 | train_acc: 96.040 | train_precision: 0.954 | train_recall: 1.000 | train_auc: 0.889
val_loss: 0.14964 | val_acc: 90.909 | val_precision: 0.900 | val_recall: 1.000 | val_auc: 0.750
test_loss: 0.14374 | test_acc: 95.652 | test_precision: 0.947 | test_recall: 1.000 | test_auc: 0.900

>>>>>>[MELANOCYTIC] - 5.4 - 24/30: train_loss: 0.13045 | train_acc: 96.040 | train_precision: 0.954 | train_recall: 1.000 | train_auc: 0.889
val_loss: 0.14615 | val_acc: 90.909 | val_precision: 0.900 | val_recall: 1.000 | val_auc: 0.750
test_loss: 0.13831 | test_acc: 95.652 | test_precision: 0.947 | test_recall: 1.000 | test_auc: 0.900

>>>>>>[MELANOCYTIC] - 5.4 - 25/30: train_loss: 0.12859 | train_acc: 96.040 | train_precision: 0.954 | train_recall: 1.000 | train_auc: 0.889
val_loss: 0.14275 | val_acc: 90.909 | val_precision: 0.900 | val_recall: 1.000 | val_auc: 0.750
test_loss: 0.13347 | test_acc: 95.652 | test_precision: 0.947 | test_recall: 1.000 | test_auc: 0.900

>>>>>>[MELANOCYTIC] - 5.4 - 26/30: train_loss: 0.12305 | train_acc: 96.040 | train_precision: 0.954 | train_recall: 1.000 | train_auc: 0.889
val_loss: 0.14008 | val_acc: 90.909 | val_precision: 0.900 | val_recall: 1.000 | val_auc: 0.750
test_loss: 0.12909 | test_acc: 95.652 | test_precision: 0.947 | test_recall: 1.000 | test_auc: 0.900

>>>>>>[MELANOCYTIC] - 5.4 - 27/30: train_loss: 0.11517 | train_acc: 96.040 | train_precision: 0.954 | train_recall: 1.000 | train_auc: 0.889
val_loss: 0.13895 | val_acc: 90.909 | val_precision: 0.900 | val_recall: 1.000 | val_auc: 0.750
test_loss: 0.12448 | test_acc: 95.652 | test_precision: 0.947 | test_recall: 1.000 | test_auc: 0.900

>>>>>>[MELANOCYTIC] - 5.4 - 28/30: train_loss: 0.11553 | train_acc: 97.030 | train_precision: 0.965 | train_recall: 1.000 | train_auc: 0.917
val_loss: 0.13566 | val_acc: 90.909 | val_precision: 0.900 | val_recall: 1.000 | val_auc: 0.750
test_loss: 0.12106 | test_acc: 95.652 | test_precision: 0.947 | test_recall: 1.000 | test_auc: 0.900

>>>>>>[MELANOCYTIC] - 5.4 - 29/30: train_loss: 0.10908 | train_acc: 98.020 | train_precision: 0.976 | train_recall: 1.000 | train_auc: 0.944
val_loss: 0.13417 | val_acc: 90.909 | val_precision: 0.900 | val_recall: 1.000 | val_auc: 0.750
test_loss: 0.11667 | test_acc: 95.652 | test_precision: 0.947 | test_recall: 1.000 | test_auc: 0.900

>>>>>>[MELANOCYTIC] - 5.4 - 30/30: train_loss: 0.10500 | train_acc: 98.020 | train_precision: 0.976 | train_recall: 1.000 | train_auc: 0.944
val_loss: 0.13250 | val_acc: 90.909 | val_precision: 0.900 | val_recall: 1.000 | val_auc: 0.750
test_loss: 0.11293 | test_acc: 95.652 | test_precision: 0.947 | test_recall: 1.000 | test_auc: 0.900

>>>>>>[MELANOCYTIC] - 5.5 - 1/30: train_loss: 0.42014 | train_acc: 82.353 | train_precision: 0.824 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.27773 | val_acc: 80.952 | val_precision: 0.810 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.34861 | test_acc: 78.261 | test_precision: 0.783 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[MELANOCYTIC] - 5.5 - 2/30: train_loss: 0.36640 | train_acc: 82.353 | train_precision: 0.824 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.26497 | val_acc: 80.952 | val_precision: 0.810 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.34597 | test_acc: 78.261 | test_precision: 0.783 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[MELANOCYTIC] - 5.5 - 3/30: train_loss: 0.35547 | train_acc: 82.353 | train_precision: 0.824 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.25661 | val_acc: 80.952 | val_precision: 0.810 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.32080 | test_acc: 78.261 | test_precision: 0.783 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[MELANOCYTIC] - 5.5 - 4/30: train_loss: 0.33205 | train_acc: 82.353 | train_precision: 0.824 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.25012 | val_acc: 80.952 | val_precision: 0.810 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.30497 | test_acc: 78.261 | test_precision: 0.783 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[MELANOCYTIC] - 5.5 - 5/30: train_loss: 0.31395 | train_acc: 82.353 | train_precision: 0.824 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.24397 | val_acc: 80.952 | val_precision: 0.810 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.29044 | test_acc: 78.261 | test_precision: 0.783 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[MELANOCYTIC] - 5.5 - 6/30: train_loss: 0.30173 | train_acc: 82.353 | train_precision: 0.824 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.23397 | val_acc: 80.952 | val_precision: 0.810 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.27445 | test_acc: 78.261 | test_precision: 0.783 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[MELANOCYTIC] - 5.5 - 7/30: train_loss: 0.28157 | train_acc: 82.353 | train_precision: 0.824 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.21844 | val_acc: 80.952 | val_precision: 0.810 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.25897 | test_acc: 78.261 | test_precision: 0.783 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[MELANOCYTIC] - 5.5 - 8/30: train_loss: 0.27896 | train_acc: 82.353 | train_precision: 0.824 | train_recall: 1.000 | train_auc: 0.500
val_loss: 0.20632 | val_acc: 80.952 | val_precision: 0.810 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.24826 | test_acc: 78.261 | test_precision: 0.783 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[MELANOCYTIC] - 5.5 - 9/30: train_loss: 0.25654 | train_acc: 84.314 | train_precision: 0.840 | train_recall: 1.000 | train_auc: 0.556
val_loss: 0.20716 | val_acc: 85.714 | val_precision: 0.850 | val_recall: 1.000 | val_auc: 0.625
test_loss: 0.23362 | test_acc: 82.609 | test_precision: 0.818 | test_recall: 1.000 | test_auc: 0.600

>>>>>>[MELANOCYTIC] - 5.5 - 10/30: train_loss: 0.23659 | train_acc: 87.255 | train_precision: 0.866 | train_recall: 1.000 | train_auc: 0.639
val_loss: 0.19315 | val_acc: 85.714 | val_precision: 0.850 | val_recall: 1.000 | val_auc: 0.625
test_loss: 0.21994 | test_acc: 82.609 | test_precision: 0.818 | test_recall: 1.000 | test_auc: 0.600

>>>>>>[MELANOCYTIC] - 5.5 - 11/30: train_loss: 0.22621 | train_acc: 86.275 | train_precision: 0.857 | train_recall: 1.000 | train_auc: 0.611
val_loss: 0.18138 | val_acc: 85.714 | val_precision: 0.850 | val_recall: 1.000 | val_auc: 0.625
test_loss: 0.20982 | test_acc: 82.609 | test_precision: 0.818 | test_recall: 1.000 | test_auc: 0.600

>>>>>>[MELANOCYTIC] - 5.5 - 12/30: train_loss: 0.21620 | train_acc: 88.235 | train_precision: 0.875 | train_recall: 1.000 | train_auc: 0.667
val_loss: 0.17525 | val_acc: 85.714 | val_precision: 0.850 | val_recall: 1.000 | val_auc: 0.625
test_loss: 0.19947 | test_acc: 82.609 | test_precision: 0.818 | test_recall: 1.000 | test_auc: 0.600

>>>>>>[MELANOCYTIC] - 5.5 - 13/30: train_loss: 0.20385 | train_acc: 88.235 | train_precision: 0.875 | train_recall: 1.000 | train_auc: 0.667
val_loss: 0.16936 | val_acc: 95.238 | val_precision: 0.944 | val_recall: 1.000 | val_auc: 0.875
test_loss: 0.18980 | test_acc: 82.609 | test_precision: 0.818 | test_recall: 1.000 | test_auc: 0.600

>>>>>>[MELANOCYTIC] - 5.5 - 14/30: train_loss: 0.19687 | train_acc: 90.196 | train_precision: 0.894 | train_recall: 1.000 | train_auc: 0.722
val_loss: 0.16198 | val_acc: 95.238 | val_precision: 0.944 | val_recall: 1.000 | val_auc: 0.875
test_loss: 0.18119 | test_acc: 86.957 | test_precision: 0.857 | test_recall: 1.000 | test_auc: 0.700

>>>>>>[MELANOCYTIC] - 5.5 - 15/30: train_loss: 0.18705 | train_acc: 92.157 | train_precision: 0.913 | train_recall: 1.000 | train_auc: 0.778
val_loss: 0.15581 | val_acc: 95.238 | val_precision: 0.944 | val_recall: 1.000 | val_auc: 0.875
test_loss: 0.17327 | test_acc: 91.304 | test_precision: 0.900 | test_recall: 1.000 | test_auc: 0.800

>>>>>>[MELANOCYTIC] - 5.5 - 16/30: train_loss: 0.17786 | train_acc: 92.157 | train_precision: 0.913 | train_recall: 1.000 | train_auc: 0.778
val_loss: 0.15209 | val_acc: 95.238 | val_precision: 0.944 | val_recall: 1.000 | val_auc: 0.875
test_loss: 0.16587 | test_acc: 91.304 | test_precision: 0.900 | test_recall: 1.000 | test_auc: 0.800

>>>>>>[MELANOCYTIC] - 5.5 - 17/30: train_loss: 0.16706 | train_acc: 92.157 | train_precision: 0.913 | train_recall: 1.000 | train_auc: 0.778
val_loss: 0.14290 | val_acc: 95.238 | val_precision: 0.944 | val_recall: 1.000 | val_auc: 0.875
test_loss: 0.15848 | test_acc: 91.304 | test_precision: 0.900 | test_recall: 1.000 | test_auc: 0.800

>>>>>>[MELANOCYTIC] - 5.5 - 18/30: train_loss: 0.16199 | train_acc: 94.118 | train_precision: 0.933 | train_recall: 1.000 | train_auc: 0.833
val_loss: 0.13771 | val_acc: 95.238 | val_precision: 0.944 | val_recall: 1.000 | val_auc: 0.875
test_loss: 0.15232 | test_acc: 91.304 | test_precision: 0.900 | test_recall: 1.000 | test_auc: 0.800

>>>>>>[MELANOCYTIC] - 5.5 - 19/30: train_loss: 0.15362 | train_acc: 95.098 | train_precision: 0.944 | train_recall: 1.000 | train_auc: 0.861
val_loss: 0.13334 | val_acc: 95.238 | val_precision: 0.944 | val_recall: 1.000 | val_auc: 0.875
test_loss: 0.14601 | test_acc: 91.304 | test_precision: 0.900 | test_recall: 1.000 | test_auc: 0.800

>>>>>>[MELANOCYTIC] - 5.5 - 20/30: train_loss: 0.15108 | train_acc: 95.098 | train_precision: 0.944 | train_recall: 1.000 | train_auc: 0.861
val_loss: 0.12818 | val_acc: 95.238 | val_precision: 0.944 | val_recall: 1.000 | val_auc: 0.875
test_loss: 0.14107 | test_acc: 91.304 | test_precision: 0.900 | test_recall: 1.000 | test_auc: 0.800

>>>>>>[MELANOCYTIC] - 5.5 - 21/30: train_loss: 0.14233 | train_acc: 95.098 | train_precision: 0.944 | train_recall: 1.000 | train_auc: 0.861
val_loss: 0.12564 | val_acc: 95.238 | val_precision: 0.944 | val_recall: 1.000 | val_auc: 0.875
test_loss: 0.13490 | test_acc: 95.652 | test_precision: 0.947 | test_recall: 1.000 | test_auc: 0.900

>>>>>>[MELANOCYTIC] - 5.5 - 22/30: train_loss: 0.13899 | train_acc: 95.098 | train_precision: 0.944 | train_recall: 1.000 | train_auc: 0.861
val_loss: 0.12054 | val_acc: 95.238 | val_precision: 0.944 | val_recall: 1.000 | val_auc: 0.875
test_loss: 0.12995 | test_acc: 95.652 | test_precision: 0.947 | test_recall: 1.000 | test_auc: 0.900

>>>>>>[MELANOCYTIC] - 5.5 - 23/30: train_loss: 0.13723 | train_acc: 95.098 | train_precision: 0.944 | train_recall: 1.000 | train_auc: 0.861
val_loss: 0.11624 | val_acc: 95.238 | val_precision: 0.944 | val_recall: 1.000 | val_auc: 0.875
test_loss: 0.12534 | test_acc: 95.652 | test_precision: 0.947 | test_recall: 1.000 | test_auc: 0.900

>>>>>>[MELANOCYTIC] - 5.5 - 24/30: train_loss: 0.13338 | train_acc: 95.098 | train_precision: 0.944 | train_recall: 1.000 | train_auc: 0.861
val_loss: 0.11247 | val_acc: 95.238 | val_precision: 0.944 | val_recall: 1.000 | val_auc: 0.875
test_loss: 0.12118 | test_acc: 95.652 | test_precision: 0.947 | test_recall: 1.000 | test_auc: 0.900

>>>>>>[MELANOCYTIC] - 5.5 - 25/30: train_loss: 0.12521 | train_acc: 96.078 | train_precision: 0.955 | train_recall: 1.000 | train_auc: 0.889
val_loss: 0.11146 | val_acc: 95.238 | val_precision: 0.944 | val_recall: 1.000 | val_auc: 0.875
test_loss: 0.11696 | test_acc: 95.652 | test_precision: 0.947 | test_recall: 1.000 | test_auc: 0.900

>>>>>>[MELANOCYTIC] - 5.5 - 26/30: train_loss: 0.12222 | train_acc: 96.078 | train_precision: 0.955 | train_recall: 1.000 | train_auc: 0.889
val_loss: 0.10615 | val_acc: 95.238 | val_precision: 0.944 | val_recall: 1.000 | val_auc: 0.875
test_loss: 0.11234 | test_acc: 95.652 | test_precision: 0.947 | test_recall: 1.000 | test_auc: 0.900

>>>>>>[MELANOCYTIC] - 5.5 - 27/30: train_loss: 0.11641 | train_acc: 96.078 | train_precision: 0.955 | train_recall: 1.000 | train_auc: 0.889
val_loss: 0.10306 | val_acc: 95.238 | val_precision: 0.944 | val_recall: 1.000 | val_auc: 0.875
test_loss: 0.10870 | test_acc: 95.652 | test_precision: 0.947 | test_recall: 1.000 | test_auc: 0.900

>>>>>>[MELANOCYTIC] - 5.5 - 28/30: train_loss: 0.11218 | train_acc: 96.078 | train_precision: 0.955 | train_recall: 1.000 | train_auc: 0.889
val_loss: 0.09950 | val_acc: 95.238 | val_precision: 0.944 | val_recall: 1.000 | val_auc: 0.875
test_loss: 0.10573 | test_acc: 95.652 | test_precision: 0.947 | test_recall: 1.000 | test_auc: 0.900

>>>>>>[MELANOCYTIC] - 5.5 - 29/30: train_loss: 0.10984 | train_acc: 96.078 | train_precision: 0.955 | train_recall: 1.000 | train_auc: 0.889
val_loss: 0.09695 | val_acc: 95.238 | val_precision: 0.944 | val_recall: 1.000 | val_auc: 0.875
test_loss: 0.10240 | test_acc: 95.652 | test_precision: 0.947 | test_recall: 1.000 | test_auc: 0.900

>>>>>>[MELANOCYTIC] - 5.5 - 30/30: train_loss: 0.10611 | train_acc: 97.059 | train_precision: 0.966 | train_recall: 1.000 | train_auc: 0.917
val_loss: 0.09480 | val_acc: 95.238 | val_precision: 0.944 | val_recall: 1.000 | val_auc: 0.875
test_loss: 0.09909 | test_acc: 95.652 | test_precision: 0.947 | test_recall: 1.000 | test_auc: 0.900

>>>>>>[PLEXUS] - 1.1 - 1/30: train_loss: 0.64394 | train_acc: 57.500 | train_precision: 0.580 | train_recall: 0.986 | train_auc: 0.493
val_loss: 0.50787 | val_acc: 59.459 | val_precision: 0.595 | val_recall: 1.000 | val_auc: 0.500
test_loss: 0.60862 | test_acc: 60.000 | test_precision: 0.600 | test_recall: 1.000 | test_auc: 0.500

>>>>>>[PLEXUS] - 1.1 - 2/30: train_loss: 0.55915 | train_acc: 59.167 | train_precision: 0.588 | train_recall: 1.000 | train_auc: 0.510
val_loss: 0.44647 | val_acc: 70.270 | val_precision: 0.667 | val_recall: 1.000 | val_auc: 0.633
test_loss: 0.53850 | test_acc: 62.222 | test_precision: 0.614 | test_recall: 1.000 | test_auc: 0.528

>>>>>>[PLEXUS] - 1.1 - 3/30: train_loss: 0.49347 | train_acc: 73.333 | train_precision: 0.686 | train_recall: 1.000 | train_auc: 0.680
val_loss: 0.39184 | val_acc: 83.784 | val_precision: 0.786 | val_recall: 1.000 | val_auc: 0.800
test_loss: 0.48473 | test_acc: 71.111 | test_precision: 0.675 | test_recall: 1.000 | test_auc: 0.639

>>>>>>[PLEXUS] - 1.1 - 4/30: train_loss: 0.44153 | train_acc: 83.333 | train_precision: 0.778 | train_recall: 1.000 | train_auc: 0.800
val_loss: 0.34271 | val_acc: 89.189 | val_precision: 0.846 | val_recall: 1.000 | val_auc: 0.867
test_loss: 0.44209 | test_acc: 77.778 | test_precision: 0.730 | test_recall: 1.000 | test_auc: 0.722

>>>>>>[PLEXUS] - 1.1 - 5/30: train_loss: 0.40278 | train_acc: 86.667 | train_precision: 0.814 | train_recall: 1.000 | train_auc: 0.840
val_loss: 0.30708 | val_acc: 91.892 | val_precision: 0.880 | val_recall: 1.000 | val_auc: 0.900
test_loss: 0.40721 | test_acc: 86.667 | test_precision: 0.818 | test_recall: 1.000 | test_auc: 0.833

>>>>>>[PLEXUS] - 1.1 - 6/30: train_loss: 0.37035 | train_acc: 88.333 | train_precision: 0.850 | train_recall: 0.971 | train_auc: 0.866
val_loss: 0.27832 | val_acc: 94.595 | val_precision: 0.917 | val_recall: 1.000 | val_auc: 0.933
test_loss: 0.37871 | test_acc: 86.667 | test_precision: 0.839 | test_recall: 0.963 | test_auc: 0.843

>>>>>>[PLEXUS] - 1.1 - 7/30: train_loss: 0.34202 | train_acc: 88.333 | train_precision: 0.841 | train_recall: 0.986 | train_auc: 0.863
val_loss: 0.25073 | val_acc: 94.595 | val_precision: 0.917 | val_recall: 1.000 | val_auc: 0.933
test_loss: 0.35718 | test_acc: 88.889 | test_precision: 0.844 | test_recall: 1.000 | test_auc: 0.861

>>>>>>[PLEXUS] - 1.1 - 8/30: train_loss: 0.32052 | train_acc: 89.167 | train_precision: 0.852 | train_recall: 0.986 | train_auc: 0.873
val_loss: 0.23179 | val_acc: 97.297 | val_precision: 0.957 | val_recall: 1.000 | val_auc: 0.967
test_loss: 0.33862 | test_acc: 86.667 | test_precision: 0.839 | test_recall: 0.963 | test_auc: 0.843

>>>>>>[PLEXUS] - 1.1 - 9/30: train_loss: 0.30161 | train_acc: 90.000 | train_precision: 0.863 | train_recall: 0.986 | train_auc: 0.883
val_loss: 0.21628 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.32087 | test_acc: 88.889 | test_precision: 0.867 | test_recall: 0.963 | test_auc: 0.870

>>>>>>[PLEXUS] - 1.1 - 10/30: train_loss: 0.28542 | train_acc: 91.667 | train_precision: 0.895 | train_recall: 0.971 | train_auc: 0.906
val_loss: 0.20726 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.30504 | test_acc: 91.111 | test_precision: 0.897 | test_recall: 0.963 | test_auc: 0.898

>>>>>>[PLEXUS] - 1.1 - 11/30: train_loss: 0.27047 | train_acc: 91.667 | train_precision: 0.905 | train_recall: 0.957 | train_auc: 0.909
val_loss: 0.19090 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.29179 | test_acc: 91.111 | test_precision: 0.897 | test_recall: 0.963 | test_auc: 0.898

>>>>>>[PLEXUS] - 1.1 - 12/30: train_loss: 0.25755 | train_acc: 93.333 | train_precision: 0.908 | train_recall: 0.986 | train_auc: 0.923
val_loss: 0.17646 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.28291 | test_acc: 93.333 | test_precision: 0.900 | test_recall: 1.000 | test_auc: 0.917

>>>>>>[PLEXUS] - 1.1 - 13/30: train_loss: 0.24803 | train_acc: 95.000 | train_precision: 0.932 | train_recall: 0.986 | train_auc: 0.943
val_loss: 0.17005 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.26887 | test_acc: 93.333 | test_precision: 0.929 | test_recall: 0.963 | test_auc: 0.926

>>>>>>[PLEXUS] - 1.1 - 14/30: train_loss: 0.23510 | train_acc: 95.000 | train_precision: 0.932 | train_recall: 0.986 | train_auc: 0.943
val_loss: 0.15909 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.26018 | test_acc: 95.556 | test_precision: 0.931 | test_recall: 1.000 | test_auc: 0.944

>>>>>>[PLEXUS] - 1.1 - 15/30: train_loss: 0.22460 | train_acc: 96.667 | train_precision: 0.946 | train_recall: 1.000 | train_auc: 0.960
val_loss: 0.15229 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.25034 | test_acc: 95.556 | test_precision: 0.931 | test_recall: 1.000 | test_auc: 0.944

>>>>>>[PLEXUS] - 1.1 - 16/30: train_loss: 0.21587 | train_acc: 96.667 | train_precision: 0.946 | train_recall: 1.000 | train_auc: 0.960
val_loss: 0.14484 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.24148 | test_acc: 95.556 | test_precision: 0.931 | test_recall: 1.000 | test_auc: 0.944

>>>>>>[PLEXUS] - 1.1 - 17/30: train_loss: 0.20911 | train_acc: 95.833 | train_precision: 0.945 | train_recall: 0.986 | train_auc: 0.953
val_loss: 0.13790 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.23421 | test_acc: 95.556 | test_precision: 0.931 | test_recall: 1.000 | test_auc: 0.944

>>>>>>[PLEXUS] - 1.1 - 18/30: train_loss: 0.20028 | train_acc: 96.667 | train_precision: 0.946 | train_recall: 1.000 | train_auc: 0.960
val_loss: 0.13201 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.22633 | test_acc: 95.556 | test_precision: 0.931 | test_recall: 1.000 | test_auc: 0.944

>>>>>>[PLEXUS] - 1.1 - 19/30: train_loss: 0.19200 | train_acc: 96.667 | train_precision: 0.946 | train_recall: 1.000 | train_auc: 0.960
val_loss: 0.12798 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.21825 | test_acc: 95.556 | test_precision: 0.931 | test_recall: 1.000 | test_auc: 0.944

>>>>>>[PLEXUS] - 1.1 - 20/30: train_loss: 0.18600 | train_acc: 96.667 | train_precision: 0.946 | train_recall: 1.000 | train_auc: 0.960
val_loss: 0.12376 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.21125 | test_acc: 95.556 | test_precision: 0.931 | test_recall: 1.000 | test_auc: 0.944

>>>>>>[PLEXUS] - 1.1 - 21/30: train_loss: 0.17712 | train_acc: 96.667 | train_precision: 0.946 | train_recall: 1.000 | train_auc: 0.960
val_loss: 0.11553 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.20763 | test_acc: 95.556 | test_precision: 0.931 | test_recall: 1.000 | test_auc: 0.944

>>>>>>[PLEXUS] - 1.1 - 22/30: train_loss: 0.17322 | train_acc: 96.667 | train_precision: 0.946 | train_recall: 1.000 | train_auc: 0.960
val_loss: 0.11049 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.20276 | test_acc: 95.556 | test_precision: 0.931 | test_recall: 1.000 | test_auc: 0.944

>>>>>>[PLEXUS] - 1.1 - 23/30: train_loss: 0.16633 | train_acc: 96.667 | train_precision: 0.946 | train_recall: 1.000 | train_auc: 0.960
val_loss: 0.11021 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.19367 | test_acc: 95.556 | test_precision: 0.931 | test_recall: 1.000 | test_auc: 0.944

>>>>>>[PLEXUS] - 1.1 - 24/30: train_loss: 0.16060 | train_acc: 96.667 | train_precision: 0.946 | train_recall: 1.000 | train_auc: 0.960
val_loss: 0.10530 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.18859 | test_acc: 97.778 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.972

>>>>>>[PLEXUS] - 1.1 - 25/30: train_loss: 0.15527 | train_acc: 96.667 | train_precision: 0.946 | train_recall: 1.000 | train_auc: 0.960
val_loss: 0.09988 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.18510 | test_acc: 95.556 | test_precision: 0.931 | test_recall: 1.000 | test_auc: 0.944

